,ano_x,tipo_eleicao,sigla_uf,id_municipio,id_municipio_tse,id_candidato_bd,sequencial_candidato,numero,nome,nome_urna,numero_partido,sigla_partido,cargo,situacao,ocupacao,data_nascimento,idade,genero,instrucao,estado_civil,nacionalidade,sigla_uf_nascimento,municipio_nascimento,raca,resultado,fund_outro,fund_part,fund_esp
510,2020,eleicao ordinaria,RR,1400027,3042,772726.0,230000865095,43123,Pedro Henrique Dos Santos Padilha,Tuxaua Pedro,43,PV,vereador,deferido,outros,1983-10-25,37,masculino,ensino medio completo,casado(a),brasileira,RR,Amajari,indigena,nao eleito,,,1000.0
511,2020,eleicao ordinaria,MT,5101852,90905,773530.0,110001071230,25123,Vanderlei Temirete Xavante,Temirete Xavante,25,DEM,vereador,deferido,vereador,1987-08-09,33,masculino,ensino medio incompleto,solteiro(a),brasileira,MT,Canarana,indigena,suplente,1420.0,,
512,2020,eleicao ordinaria,AM,1302553,98396,773776.0,40001243256,90,Paulo Cesar Alves Neeves,Paulinho Cururú,90,PROS,vice-prefeito,deferido,mecanico de manutencao,1985-04-25,35,masculino,ensino medio incompleto,solteiro(a),brasileira,AM,Careiro,indigena,,,,
513,2020,eleicao ordinaria,AC,1200054,1570,776049.0,10001157551,11666,Eliane Machineri Moçambite,Eliane,11,PP,vereador,deferido,outros,1986-07-17,34,feminino,ensino fundamental incompleto,solteiro(a),brasileira,AC,Sena Madureira,indigena,nao eleito,,,2341.6
514,2020,eleicao ordinaria,MS,5002407,90557,776398.0,120001082307,12000,Edson Alencar,Professor Edson,12,PDT,vereador,deferido,professor de ensino fundamental,1979-12-31,41,masculino,ensino superior completo,solteiro(a),brasileira,MS,Cáceres,indigena,suplente,1192.3,,
515,2020,eleicao ordinaria,SP,3557303,61662,778614.0,250000657574,13456,Luciene Santos Faustino,Cica India,13,PT,vereador,indeferido com recurso,outros,1968-06-09,52,feminino,ensino fundamental incompleto,casado(a),brasileira (naturalizada),BA,Itamaraju,indigena,,,,228.0
516,2020,eleicao ordinaria,MS,5001243,91715,778971.0,120000773299,14777,Adeninha Araujo,Adeninha,14,PTB,vereador,deferido,dona de casa,1968-12-27,52,feminino,ensino fundamental incompleto,casado(a),brasileira,MS,Aral Moreira,indigena,nao eleito,,,1000.0
517,2020,eleicao ordinaria,AM,1302306,2496,781264.0,40001249668,11555,Jucilde Carvalho Neves,Jucilde Carvalho,11,PP,vereador,deferido,professor de ensino fundamental,1987-05-03,33,masculino,ensino medio completo,solteiro(a),brasileira,AM,Fonte Boa,indigena,suplente,42.0,,
518,2020,eleicao ordinaria,SC,4205175,81426,782424.0,240000773958,23323,Moacir Arcego,Moacir Arcego,23,CIDADANIA,vereador,deferido,trabalhador de fabricacao e preparacao de alimentos e bebidas,1970-04-03,50,masculino,ensino fundamental completo,solteiro(a),brasileira,SC,Xaxim,indigena,suplente,698.0,,500.0
519,2020,eleicao ordinaria,MS,5000906,90174,782807.0,120001148119,55222,Inaye Gomes Lopes,Inaye Lopes Kaiowa,55,PSD,vereador,deferido,professor de ensino fundamental,1988-05-17,32,feminino,ensino superior completo,solteiro(a),brasileira,MS,Bela Vista,indigena,eleito por qp,3475.17,,
520,2020,eleicao ordinaria,AM,1301209,2259,785666.0,40001155002,17223,Genilson Moreira Dos Santos,Nilson Santos,17,PSL,vereador,indeferido,outros,1985-12-10,35,masculino,ensino fundamental incompleto,solteiro(a),brasileira,AM,Coari,indigena,,,,
521,2020,eleicao ordinaria,MT,5106828,98876,786308.0,110000736958,40,Leila Massai Mendes,Leila Massai,43,PV,vice-prefeito,deferido,comerciante,1979-02-21,42,feminino,ensino superior completo,solteiro(a),brasileira,MT,Porto Esperidião,indigena,,,,
522,2020,eleicao ordinaria,RR,1400100,3018,786560.0,230001054006,13031,Fabiola Sampaio Dos Santos,Fabiola Cuidadora,13,PT,vereador,deferido,servidor publico municipal,1987-08-04,33,feminino,ensino superior completo,solteiro(a),brasileira,AM,Manaus,indigena,nao eleito,2670.4,2500.0,12265.19
523,2020,eleicao ordinaria,MS,5007901,91570,787330.0,120001047723,11011,Otacir Pereira Figueiredo,Gringo,11,PP,vereador,deferido,vereador,1984-06-10,36,masculino,ensino superior completo,solteiro(a),brasileira,MS,Sidrolândia,indigena,suplente,2000.0,,
524,2020,eleicao ordinaria,GO,5210901,94137,787850.0,90000645752,77477,Nilson Sergio Damasio,Zeca Urubu,77,SOLIDARIEDADE,vereador,deferido,aposentado (exceto servidor publico),1970-02-24,51,masculino,ensino superior completo,divorciado(a),brasileira,MG,Mariana,indigena,nao eleito,107.7,,
525,2020,eleicao ordinaria,AM,1302108,2453,788555.0,40001073961,10120,Josimar Manoel Ferreira,Josimar,10,REPUBLICANOS,vereador,deferido,servidor publico municipal,1988-05-06,32,masculino,ensino medio completo,solteiro(a),brasileira,AM,Japurá,indigena,suplente,211.05,,
526,2020,eleicao ordinaria,AM,1304104,2798,789185.0,40001025893,20223,Valdimiro Farias Da Silva Apurinã,Valdomiro Apurinã,20,PSC,vereador,deferido,outros,1978-05-01,42,masculino,le e escreve,solteiro(a),brasileira,AM,Tapauá,indigena,suplente,,,100.0
527,2020,eleicao ordinaria,MA,2105351,7706,789218.0,100001031939,65223,Pedro De Amorim Filho Guajajara,Amorim Filho,65,PC do B,vereador,deferido,agricultor,1969-08-23,51,masculino,le e escreve,casado(a),brasileira,MA,Itaipava Do Grajaú,indigena,suplente,277.0,,
528,2020,eleicao ordinaria,PE,2607406,24473,794525.0,170001103428,13222,Ailton João Da Silva,Ailton Pajeú,13,PT,vereador,deferido,agricultor,1973-10-14,47,masculino,ensino fundamental incompleto,casado(a),brasileira,PE,Floresta,indigena,eleito por qp,2256.66,,1000.0
529,2020,eleicao ordinaria,MA,2102002,9555,795913.0,100001220866,20999,Claudio Henrique Caragiu Guajajara,Claudio Guajajara,20,PSC,vereador,deferido,outros,1976-10-23,44,masculino,ensino medio completo,solteiro(a),brasileira,MA,Bom Jardim,indigena,suplente,,,
530,2020,eleicao ordinaria,AC,1200054,1570,796300.0,10000769699,65321,Amauri Humberto Sebastião Manchineri,Amauri Manchineri,65,PC do B,vereador,deferido,agricultor,1984-11-17,36,masculino,ensino fundamental completo,viuvo(a),brasileira,AC,Sena Madureira,indigena,suplente,,,735.0
531,2020,eleicao ordinaria,AP,1600154,6084,799269.0,30000639438,18234,Jawaruwa Waiapi,Jawaruwa Waiapi,18,REDE,vereador,deferido,vereador,1986-06-20,34,masculino,ensino medio incompleto,solteiro(a),brasileira,AP,Pedra Branca Do Amapari,indigena,nao eleito,10000.0,,9150.0
532,2020,eleicao ordinaria,PA,1508357,4405,801673.0,140000723235,70123,Jose Amaury Machado Camizao,Amaury Juruna,70,AVANTE,vereador,deferido,agricultor,1987-05-28,33,masculino,ensino medio completo,solteiro(a),brasileira,PA,Altamira,indigena,nao eleito,,,
533,2020,eleicao ordinaria,MA,2105351,7706,802638.0,100001218310,12444,Abimael Gomes Guajajara,Abimael Guajajara,12,PDT,vereador,deferido,tecnico de enfermagem e assemelhados (exceto enfermeiro),1981-07-14,39,masculino,ensino medio completo,solteiro(a),brasileira,MA,Grajaú,indigena,suplente,277.0,,
534,2020,eleicao ordinaria,AM,1300805,2178,807805.0,40001252848,13557,Alonso Carmo Dos Santos,Cacique Alonso,13,PT,vereador,deferido,outros,1940-06-15,80,masculino,le e escreve,casado(a),brasileira,AM,Borba,indigena,nao eleito,,,291.0
535,2020,eleicao ordinaria,RS,4321402,89311,807988.0,210000720791,13123,Sinato Kenker Ribeiro,Sinato,13,PT,vereador,deferido,agricultor,1959-06-16,61,masculino,ensino fundamental incompleto,casado(a),brasileira,RS,Tenente Portela,indigena,suplente,682.0,,1230.0
536,2020,eleicao ordinaria,RJ,3303302,58653,808540.0,190000655375,25525,Namara Gurupy Emiliano De Freitas,Namara Gurupy,25,DEM,vereador,deferido,advogado,1966-11-13,54,feminino,ensino superior completo,solteiro(a),brasileira,RJ,Rio De Janeiro,indigena,suplente,,,5000.0
537,2020,eleicao ordinaria,AL,2703304,27650,809883.0,20000957500,13111,Josefa Lima Meneses Da Silva,Josefa Agente De Saúde,13,PT,vereador,deferido,agente de saude e sanitarista,1969-07-28,51,feminino,ensino superior completo,casado(a),brasileira,AL,Inhapi,indigena,suplente,2500.0,,6500.0
538,2020,eleicao ordinaria,SP,3518701,64750,810750.0,250001253173,51777,Rogerio De Jesus Pinheiro,Rogerio Ninja,51,PATRIOTA,vereador,indeferido,outros,1977-04-30,43,masculino,ensino medio completo,solteiro(a),brasileira,SP,São Vicente,indigena,,,,
539,2020,eleicao ordinaria,MA,2110302,9032,810808.0,100000891812,20789,Evaneide Cantanhede Silva E Silva,Evaneide Do Maribondo,20,PSC,vereador,deferido,servidor publico municipal,1974-02-10,47,feminino,ensino medio completo,casado(a),brasileira,MA,Santo Antônio Dos Lopes,indigena,eleito por media,3830.0,,
540,2020,eleicao ordinaria,TO,1708205,93653,811305.0,270001131606,15222,Ibederi Javae,Ibederi Javae,15,MDB,vereador,deferido,trabalhador rural,1976-03-12,45,masculino,le e escreve,solteiro(a),brasileira,TO,Formoso Do Araguaia,indigena,suplente,1663.0,,
541,2020,eleicao ordinaria,PA,1501253,4588,812063.0,140000920734,55666,Pi Oti Kayapo,Pioti,55,PSD,vereador,deferido,professor de ensino fundamental,1978-08-05,42,masculino,ensino superior completo,solteiro(a),brasileira,PA,Cumaru Do Norte,indigena,nao eleito,,,
542,2020,eleicao ordinaria,MT,5107578,89960,812073.0,110001211378,20321,Tiago Kapawandu Zoró,Tiago Zoró,20,PSC,vereador,deferido,professor de ensino medio,1987-10-13,33,masculino,ensino superior completo,solteiro(a),brasileira,MT,Aripuanã,indigena,suplente,3551.2,,
543,2020,eleicao ordinaria,AM,1300631,2950,814151.0,40000749844,90222,Raimundo De Brito Da Silva,Raimundo Brito,90,PROS,vereador,deferido,outros,1978-02-02,43,masculino,ensino medio completo,solteiro(a),brasileira,AM,Beruri,indigena,nao eleito,,,
544,2020,eleicao ordinaria,SP,3548500,70718,814629.0,250000838114,50550,Maria Aparecida Dos Santos,Cida Santos,50,PSOL,vereador,deferido,aposentado (exceto servidor publico),1959-01-02,62,feminino,ensino medio completo,divorciado(a),brasileira,SP,Barretos,indigena,suplente,2530.0,,1903.14
545,2020,eleicao ordinaria,MS,5002159,98019,814707.0,120001011689,55111,Sueli Bernardino Pires,Sueli Pires,55,PSD,vereador,deferido,tecnico de enfermagem e assemelhados (exceto enfermeiro),1973-07-24,47,feminino,ensino superior completo,casado(a),brasileira,MS,Bodoquena,indigena,suplente,2015.0,,
546,2020,eleicao ordinaria,RS,4304606,85898,815130.0,210000727691,13333,Marlene Balim,India,13,PT,vereador,deferido,dona de casa,1973-06-08,47,feminino,ensino fundamental incompleto,solteiro(a),brasileira,RS,Santa Maria,indigena,suplente,,,5444.47
547,2020,eleicao ordinaria,SC,4219358,80128,815267.0,240000904252,13500,Daniel Caxias Popó,Daniel Caxias,13,PT,vereador,deferido,sacerdote ou membro de ordem ou seita religiosa,1956-10-04,64,masculino,ensino fundamental completo,casado(a),brasileira,SC,Ibirama,indigena,nao eleito,1815.47,,1005.0
548,2020,eleicao ordinaria,PR,4126678,75663,816904.0,160000946619,55678,Ivan Bribis Rodrigues,Ivan Kaingang,55,PSD,vereador,indeferido,advogado,1974-12-16,46,masculino,ensino superior completo,solteiro(a),brasileira,PR,Tamarana,indigena,,451.0,,
549,2020,eleicao ordinaria,MT,5103908,90778,817801.0,110001204152,25444,Divino Tserewahu Tsereptse,Tserewahu,25,DEM,vereador,deferido,outros,1974-06-02,46,masculino,ensino fundamental incompleto,casado(a),brasileira,MT,General Carneiro,indigena,suplente,1130.0,,220.0
550,2020,eleicao ordinaria,MG,3142908,48577,820106.0,130001177911,13456,Eliene Caldeira Dos Santos,Professora Eliene,13,PT,vereador,deferido,professor de ensino medio,1974-09-19,46,feminino,ensino superior completo,solteiro(a),brasileira,MG,Monte Azul,indigena,suplente,781.0,,214.0
551,2020,eleicao ordinaria,SP,3540259,61808,821507.0,250001157822,15330,Manuel Alves,Manuel Alves,15,MDB,vereador,deferido,outros,1952-03-30,69,masculino,ensino fundamental completo,casado(a),brasileira,BA,Jequié,indigena,suplente,210.0,,
552,2020,eleicao ordinaria,MA,2105203,8010,821645.0,100001106726,25111,Sandra Sousa Costa,Sandra Xxavier,25,DEM,vereador,deferido,outros,1980-12-16,40,feminino,ensino fundamental completo,solteiro(a),brasileira,MA,Igarapé Grande,indigena,suplente,602.0,,
553,2020,eleicao ordinaria,RR,1400027,3042,823019.0,230000766868,23233,Marisa Feliciano Barnabé,Marisa Barnabé,23,CIDADANIA,vereador,deferido,outros,1984-01-10,37,feminino,ensino medio completo,solteiro(a),brasileira,RR,Amajari,indigena,nao eleito,,,1134.44
